Incident_ID,Sources,Number_News,Media_Attention,Reliability,Date,Quarter,School,City,State,School_Level,Location,Location_Type,During_School,Time_Period,First_Shot,Summary,Narrative,Situation,Targets,Accomplice,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Preplanned,Shots_Fired,Active_Shooter_FBI,Year,Month,Day
20030424PARER,https://www.ydr.com/story/archives/2012/04/20/former-red-lion-police-chief-segro-shooting-could/75642546/ https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf,,,5,2003-04-24,Spring,Red Lion Area Junior High School,Red Lion,PA,Junior High,Cafeteria,Inside School Building,Yes,School Start,7:34 AM,Recently disciplined by principal,Students were gathered in cafeteria before the school day. Shooter stood up and fired two close range shots at the principal and then immediately put the gun to his own head and commit suicide. 700 rounds of ammo in backpack and 3 handguns. Good student. Described as quiet and socially isolated. Recent break-up with girlfriend. Recently disciplined by principal for minor issue. No indication of prior planning or statements to other students. No suicide note. Psychologist believed he pulled the gun to show off and it went off by accident. He then killed himself in a panic. Weapons: .44 caliber .22 caliber .357 caliber,Anger Over Grade/Suspension/Discipline,Victims Targeted,No,No,No,No,No,No,No,No,3,Yes,2003,4,24
20030416TXGRA,http://obits.dallasnews.com/obituaries/dallasmorningnews/obituary.aspx?page=lifestory&pid=950952,,,2,2003-04-16,Spring,Greenhill Middle School,Addison,TX,Middle,Bathroom,Inside School Building,Yes,After School,3:10 PM,Student shot herself in bathroom,12YOF student shot herself in the school bathroom,Murder/Suicide,Victims Targeted,No,No,No,No,,No,No,No,1,,2003,4,16
20030414LAJON,https://www.washingtonpost.com/archive/politics/2003/04/15/youth-15-dies-in-shooting-at-new-orleans-high-school/a2b1c00e-b101-4b41-ae45-a150abc01ada/?utm_term=.0ec08f1f82f8,,,2,2003-04-14,Spring,John McDonogh High School,New Orleans,LA,High,Gym,Inside School Building,Yes,Morning Classes,10:15 AM,Gang members targeted rival gang member in school gym,"Three shooters snuck handguns and an AK47 passed metal detectors and armed school guards then opened first on rival gang members in the school gym. Shooter fled the scene after the shooting. Two female students were hit in the crossfire. Victim was targeted. Students and school officials said the shooting was gang related. Weapons: AK-47-style semi automatic rifle, semi automatic handgun",Indiscriminate Shooting,Both,Yes,No,No,No,No,No,Yes,No,1,Yes,2003,4,14
20030414LAFAS,https://www.newspapers.com/image/220871722/?terms=Fair%2BPark%2BHigh%2BSchool%2BSteven%2BGreen,,,2,2003-04-14,Spring,Fair Park High School,Shereveport,LA,High,Classroom,Inside School Building,Yes,Morning Classes,10:30 AM,"Showing off gun, struck friend in stomach",18YOM student was showing off gun to 18YOM classmate. Discharged and struck him in stomach. Shooter fled the scene and was turned into police later by mother. School had metal detectors in the main building but the shooting occurred in an auxiliary classroom.,Accidental,Random Shooting,No,No,No,No,No,No,No,No,1,,2003,4,14
20030401DCCAW,https://www.washingtontimes.com/news/2003/apr/4/20030404-090538-6902r/,,,2,2003-04-01,Spring,Cardozo High School,Washington,DC,High,Hallway,Inside School Building,Yes,Lunch,12:15 PM,Gang-related fight in hallway between students,15YOM student shot 16YOM student in the leg during a fight in the hallway. Students were members of rival gangs.,Escalation of Dispute,Victims Targeted,No,No,No,No,No,No,Yes,No,1,,2003,4,1
20030330CAROW,http://www.santacruzsentinel.com/article/zz/20080625/NEWS/806259869,,,2,2003-03-30,Spring,Rolling Hills Middle School,Watsonville,CA,High,Beside Building,Outside on School Property,No,Not a School Day,6:40 PM,Man shot during gang dispute because of belt color,20YOM shot 30YOM in the head during a gang related dispute outside of the school. The victims had the belt color of a rival gang.,Escalation of Dispute,Victims Targeted,No,No,No,No,No,No,Yes,No,1,,2003,3,30
20030321MSNOM,https://www.franklincountytimes.com/2003/03/26/northeast-high-school-begins-healing-process/,,,2,2003-03-21,Spring,Northeast High School,Meridian,MS,High,Bathroom,Inside School Building,Yes,Morning Classes,8:00 AM,Student shot self in bathroom,15YOM student shot himself in the bathroom of the school. His body was found by another student. Shooter had been depressed since his aunt had recently shot and killed his uncle. ,Suicide/Attempted,Victims Targeted,No,No,No,No,,No,No,No,1,,2003,3,21
20030318IACLG,https://azdailysun.com/teen-shoots-himself-in-principal-s-office/article_4262b5f6-0d4a-536c-9859-fb77384f957a.html,,,2,2003-03-18,Spring,Clayton Ridge High School,Guttenberg,IA,High,Office,Inside School Building,Yes,Afternoon Classes,,"Talked with principal, pulled out gun, and shot himself in office","17YOM student was talking with the principal in his office about his problems. Student said the principal couldn't help, student pulled out rifle from under jacket and shot himself. Transported to the hospital and survived.",Suicide/Attempted,Victims Targeted,No,No,No,No,No,No,No,No,1,,2003,3,18
20030205CORAW,https://trib.com/news/state-and-regional/shots-fired-outside-colorado-high-school/article_6fc1cc83-9e5a-5600-ba1a-d3044ce97ab7.html,,,2,2003-02-05,Winter,Ranum High School,Westminster,CO,High,Outside on School Property,Outside on School Property,Yes,Morning Classes,8:40 AM,"Shots fired during fight, missed target, shooter fled",14YOM fired 4 shots during fight with another 14YOm student. All shots missed and the shooter fled but was chased by a police officer and arrested a few blocks from the school.,Escalation of Dispute,Victims Targeted,No,No,No,No,No,No,No,No,4,,2003,2,5
20030130OKJEJ,https://www.tulsaworld.com/archives/jenks-student-yields-after-standoff/article_df79f378-452f-5400-9568-28cd4a828fdf.html,,,2,2003-01-30,Winter,Jenks High School,Jenks,OK,High,Other,Outside on School Property,Yes,Dismissal,3:00 PM,"Student climbed on roof, threatened to shoot himself, surrendered to police after 2 hours",17YOM student climbed on top of school roof with handgun and threatened to kill himself. Student pointed the gun at himself and police officers during the standoff. Student was upset about recent death of father. Surrendered to police officers after 2 hours.,Suicide/Attempted,Victims Targeted,No,No,No,No,,No,No,No,0,,2003,1,30
20030121KYWEO,https://www.newspapers.com/image/362208049/?terms=Olive%2BHill%2Bschool%2Bhostage,,,2,2003-01-21,Winter,West Carter Middle School,Olive Hill,KY,Middle,Classroom,Inside School Building,Yes,Morning Classes,11:00 AM,"Took student hostage, walked him down hallway, surrendered to SRO",12YOM walked into classroom and told male student to come out to the hallway. He held him hostage at gunpoint and walked down the hallway. Shooter was confronted by SRO and surrendered a few minutes later to SRO and other police officers. Motive is unclear. Shooter had handgun and knife.,Hostage/Standoff,Victims Targeted,No,Yes,No,No,No,No,No,No,0,Yes,2003,1,21
20021216ILENC,http://articles.chicagotribune.com/2002-12-17/news/0212180098_1_chicago-public-schools-chicago-police-alleged,,,2,2002-12-16,Winter,Englewood High School,Chicago,IL,High,Beside Building,Outside on School Property,No,After School,3:00 PM,Shooting outside school following prior altercation,18YOM student was killed protecting his 17YOF student sister during a confrontation outside of the school following a prior altercation with a 17YOM earlier that day in the school.,Escalation of Dispute,Both,No,No,No,No,No,Yes,No,No,,,2002,12,16
